Name,Console,Year_of_Release,ESRB_rating,Publisher,Global_players,Genre,Critic_Score,User_Score,NA_Sales,EU_Sales,JP_Sales,Other_Country_Sales,Sequel,Lifecycle,MaxPlayers,Online,Licensed,Handheld,Accessory,LtdEdition,Multiplatform,RealTime,TurnBased,VisualNovel,FirstPerson,SideScrolling,TopDown,ThirdPerson
Rugby Challenge 3,PS4,2016,E,Alternative Software,0.04,Sports,64.0,6.8,0.0,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby Challenge 3,X360,2016,E,Alternative Software,0.02,Sports,64.0,7.9,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby Challenge 3,XOne,2016,E,Alternative Software,0.01,Sports,64.0,6.6,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2011,PS3,2011,E,505 Games,0.32,Sports,50.0,5.6,0.0,0.24,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2011,X360,2011,E,505 Games,0.28,Sports,55.0,3.9,0.03,0.21,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,PC,2015,E,Ubisoft,0.01,Sports,56.9,1.4,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,PS3,2015,E,Ubisoft,0.06,Sports,56.9,5.6,0.0,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,PS4,2015,E,Ubisoft,0.06,Sports,25.0,1.9,0.0,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,PSV,2015,E,Ubisoft,0.02,Sports,56.9,8.7,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,X360,2015,E,Ubisoft,0.03,Sports,56.9,8.0,0.0,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugby World Cup 2015,XOne,2015,E,Ubisoft,0.02,Sports,56.9,4.3,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugrats: Royal Ransom,GC,2002,E,THQ,0.17,Platform,64.7,6.7,0.13,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rugrats: Royal Ransom,PS2,2002,E,THQ,0.35,Platform,64.7,8.9,0.17,0.13,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rule of Rose,PS2,2006,M,505 Games,0.02,Action,59.0,8.6,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rumble Racing,PS2,2001,E,Electronic Arts,0.21,Racing,85.0,8.2,0.1,0.08,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rumble Roses,PS2,2004,M,Konami Digital Entertainment,0.39,Fighting,66.0,8.5,0.19,0.15,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rumble Roses XX,X360,2006,M,Konami Digital Entertainment,0.13,Fighting,62.0,6.6,0.07,0.01,0.04,0.01,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Runaway: A Twist of Fate,PC,2009,T,Focus Home Interactive,0.04,Adventure,79.0,8.2,0.0,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune Factory 2: A Fantasy Harvest Moon,DS,2008,E,Rising Star Games,0.52,Role-Playing,77.0,7.9,0.32,0.03,0.15,0.03,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Rune Factory 3: A Fantasy Harvest Moon,DS,2009,E,Rising Star Games,0.4,Role-Playing,77.0,8.6,0.26,0.03,0.1,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune Factory 4,3DS,2012,E10+,Xseed Games,0.57,Role-Playing,78.0,8.1,0.32,0.0,0.21,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune Factory: A Fantasy Harvest Moon,DS,2006,E,Rising Star Games,0.53,Role-Playing,78.0,8.1,0.35,0.01,0.14,0.03,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
Rune Factory: Frontier,Wii,2008,E10+,Rising Star Games,0.37,Role-Playing,79.0,8.5,0.16,0.13,0.04,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune Factory: Tides of Destiny,PS3,2011,E10+,Marvelous Interactive,0.23,Role-Playing,55.0,7.9,0.14,0.0,0.07,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune Factory: Tides of Destiny,Wii,2011,E10+,Marvelous Interactive,0.19,Role-Playing,63.4,7.0,0.13,0.0,0.06,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rune: Viking Warlord,PS2,2001,M,Take-Two Interactive,0.26,Action,53.0,7.3,0.13,0.1,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rush,PSP,2006,T,Midway Games,0.12,Racing,55.0,8.2,0.11,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rygar: The Battle of Argus,Wii,2008,T,Rising Star Games,0.09,Action,52.0,7.0,0.09,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rygar: The Legendary Adventure,PS2,2002,T,Wanadoo,0.46,Action,83.0,8.4,0.2,0.15,0.06,0.05,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
Ryse: Son of Rome,XOne,2013,M,Microsoft Game Studios,1.38,Action,60.0,6.1,0.83,0.43,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.L.A.I.: Steel Lancer Arena International,PS2,2005,T,Konami Digital Entertainment,0.03,Simulation,66.0,7.8,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.T.A.L.K.E.R.: Call of Pripyat,PC,2009,M,Namco Bandai Games,0.06,Shooter,80.0,8.7,0.0,0.05,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.T.A.L.K.E.R.: Clear Sky,PC,2008,M,Deep Silver,0.04,Shooter,75.0,7.7,0.0,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,2007,M,THQ,0.06,Shooter,82.0,8.4,0.01,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAW,PC,2009,M,Konami Digital Entertainment,0.02,Action,55.0,6.0,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAW,PS3,2009,M,Konami Digital Entertainment,0.36,Action,59.0,6.4,0.13,0.17,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAW,X360,2009,M,Konami Digital Entertainment,0.28,Action,59.0,7.4,0.13,0.12,0.0,0.03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK Superbike World Championship,PS2,2008,E10+,Black Bean Games,0.02,Racing,67.0,6.7,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK Superbike World Championship,PS3,2008,E10+,Black Bean Games,0.25,Racing,59.0,6.1,0.12,0.11,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK Superbike World Championship,PSP,2008,E10+,Black Bean Games,0.01,Racing,67.0,8.2,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK Superbike World Championship,X360,2008,E10+,Black Bean Games,0.21,Racing,63.0,8.0,0.06,0.14,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK X: Superbike World Championship,PS3,2010,E10+,Black Bean Games,0.21,Racing,73.0,7.5,0.05,0.12,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK X: Superbike World Championship,X360,2010,E10+,Black Bean Games,0.19,Racing,74.0,8.3,0.1,0.07,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SBK: Snowboard Kids,DS,2005,E,Rising Star Games,0.02,Sports,63.0,6.5,0.02,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD Gundam Force,GBA,2004,E,Namco Bandai Games,0.02,Shooter,61.3,7.9,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEGA Bass Fishing Duel,PS2,2002,E,Sega,0.17,Sports,68.0,4.6,0.09,0.07,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEGA Classics Collection,PS2,2005,T,Sega,0.43,Misc,46.0,6.7,0.21,0.16,0.0,0.05,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SNK Arcade Classics Vol. 1,PS2,2008,T,Ignition Entertainment,0.19,Misc,69.0,6.1,0.09,0.07,0.0,0.02,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
SNK Arcade Classics Vol. 1,PSP,2008,T,Ignition Entertainment,0.15,Misc,68.0,7.2,0.13,0.0,0.01,0.01,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
SNK Arcade Classics Vol. 1,Wii,2008,T,Ignition Entertainment,0.07,Misc,73.0,8.0,0.06,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
SNK vs. Capcom Card Fighters DS,DS,2006,T,Ignition Entertainment,0.1,Strategy,48.0,4.8,0.09,0.0,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM 3: U.S. Navy SEALs,PS2,2005,M,Sony Computer Entertainment,1.69,Shooter,82.0,8.8,1.22,0.34,0.04,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM 4: U.S. Navy SEALs,PS3,2011,M,Sony Computer Entertainment,0.89,Shooter,67.0,6.3,0.66,0.11,0.04,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM II: U.S. Navy SEALs,PS2,2003,M,Sony Computer Entertainment,2.94,Shooter,87.0,9.0,2.22,0.51,0.06,0.15,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs,PS2,2002,M,Sony Computer Entertainment,3.65,Shooter,82.0,7.9,2.53,0.81,0.06,0.24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs Confrontation,PS3,2008,M,Sony Computer Entertainment,1.25,Shooter,63.0,6.9,0.94,0.16,0.02,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,M,Sony Computer Entertainment,1.12,Shooter,82.0,8.6,1.03,0.0,0.01,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs Fireteam Bravo 2,PSP,2006,T,Sony Computer Entertainment,1.05,Shooter,81.0,9.0,0.81,0.11,0.0,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs Fireteam Bravo 3,PSP,2010,T,Sony Computer Entertainment,0.44,Shooter,74.0,8.0,0.17,0.13,0.06,0.08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOCOM: U.S. Navy SEALs: Combined Assault,PS2,2006,T,Sony Computer Entertainment,2.04,Shooter,72.0,9.0,1.74,0.02,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPRay,Wii,2008,E10+,Tecmo Koei,0.04,Action,42.0,4.5,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX,PS2,2000,E,Electronic Arts,1.66,Sports,93.0,8.3,0.78,0.61,0.06,0.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX,PS3,2012,E,Electronic Arts,0.91,Sports,81.0,6.8,0.35,0.41,0.02,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX,X360,2012,E,Electronic Arts,0.7,Sports,82.0,6.4,0.38,0.26,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX 3,GBA,2003,E,Electronic Arts,0.12,Sports,63.0,8.4,0.09,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX 3,GC,2003,E,Electronic Arts,0.38,Sports,92.0,8.7,0.29,0.08,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX 3,PS2,2003,E,Electronic Arts,1.67,Sports,93.0,9.1,0.93,0.52,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX 3,XB,2003,E,Electronic Arts,0.39,Sports,92.0,8.7,0.29,0.08,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX Blur,Wii,2007,E,Electronic Arts,0.33,Sports,74.0,8.1,0.29,0.01,0.0,0.03,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SSX On Tour,GC,2005,E,Electronic Arts,0.17,Sports,80.0,7.5,0.13,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX On Tour,PS2,2005,E,Electronic Arts,0.52,Sports,80.0,7.9,0.25,0.2,0.0,0.07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX On Tour,PSP,2005,E,Electronic Arts,0.23,Sports,79.0,8.1,0.19,0.02,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX On Tour,XB,2005,E,Electronic Arts,0.14,Sports,81.0,8.1,0.11,0.03,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX Tricky,GBA,2002,E,Electronic Arts,0.19,Sports,66.0,8.8,0.14,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX Tricky,GC,2001,E,Electronic Arts,0.54,Sports,87.0,8.6,0.42,0.11,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX Tricky,PS2,2001,E,Electronic Arts,1.73,Sports,92.0,8.9,0.85,0.66,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SSX Tricky,XB,2001,E,Electronic Arts,0.43,Sports,88.0,8.5,0.32,0.09,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STORM: Frontline Nation,PC,2011,E10+,Unknown,0.01,Strategy,60.0,7.2,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAT 4,PC,2005,M,Vivendi Games,0.03,Shooter,85.0,8.6,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAT: Global Strike Team,PS2,2003,M,Vivendi Games,0.32,Shooter,69.0,7.8,0.16,0.12,0.0,0.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAT: Global Strike Team,XB,2003,M,Vivendi Games,0.17,Shooter,69.0,6.3,0.13,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SWAT: Target Liberty,PSP,2007,T,Vivendi Games,0.04,Shooter,50.0,7.7,0.03,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SX Superstar,XB,2003,T,Acclaim Entertainment,0.04,Racing,53.0,6.3,0.03,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sabrina The Teenage Witch: Potion Commotion,GBA,2002,E,Ubisoft,0.11,Action,63.0,2.8,0.08,0.03,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacra Terra: Angelic Night,PC,2011,T,Avanquest,0.03,Puzzle,62.0,7.5,0.01,0.02,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacred 2: Fallen Angel,PC,2008,M,Ascaron Entertainment GmbH,0.06,Role-Playing,71.0,6.9,0.0,0.05,0.0,0.01,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sacred 2: Fallen Angel,PS3,2009,M,Deep Silver,0.61,Role-Playing,70.0,7.1,0.22,0.22,0.08,0.09,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sacred 2: Fallen Angel,X360,2009,M,Deep Silver,0.54,Role-Playing,71.0,7.3,0.29,0.16,0.04,0.05,1.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sacred 3,PC,2014,M,Deep Silver,0.02,Role-Playing,57.0,1.4,0.0,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacred 3,PS3,2014,M,Deep Silver,0.1,Role-Playing,56.0,3.4,0.03,0.04,0.03,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sacred 3,X360,2014,M,Deep Silver,0.05,Role-Playing,51.0,4.1,0.03,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SafeCracker: The Ultimate Puzzle Adventure,DS,2009,E,The Adventure Company,0.14,Puzzle,43.0,3.5,0.07,0.06,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SafeCracker: The Ultimate Puzzle Adventure,Wii,2008,E,The Adventure Company,0.08,Puzzle,56.0,7.8,0.07,0.01,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Seiya: Soldiers' Soul,PS3,2015,T,Namco Bandai Games,0.04,Fighting,68.8,6.3,0.0,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Seiya: Soldiers' Soul,PS4,2015,T,Namco Bandai Games,0.18,Fighting,59.0,7.8,0.0,0.12,0.04,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row,X360,2006,M,THQ,2.18,Action,81.0,7.5,1.17,0.77,0.02,0.22,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Saints Row 2,PC,2009,M,THQ,0.04,Action,72.0,6.8,0.0,0.03,0.0,0.01,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Saints Row 2,PS3,2008,M,THQ,1.68,Action,82.0,7.9,0.88,0.54,0.02,0.25,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Saints Row 2,X360,2008,M,THQ,3.03,Action,81.0,8.1,1.94,0.79,0.02,0.28,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Saints Row IV,PC,2013,M,Deep Silver,0.19,Action,86.0,7.4,0.11,0.06,0.0,0.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row IV,PS3,2013,M,Deep Silver,1.25,Action,76.0,6.3,0.56,0.41,0.09,0.19,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row IV,X360,2013,M,Deep Silver,1.66,Action,81.0,6.5,1.01,0.5,0.01,0.13,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row: Gat out of Hell,PS4,2015,M,Deep Silver,0.05,Action,64.0,5.7,0.0,0.04,0.0,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row: Gat out of Hell,XOne,2015,M,Deep Silver,0.01,Action,65.0,6.0,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row: The Third,PC,2011,M,THQ,0.38,Action,84.0,8.1,0.16,0.16,0.0,0.06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row: The Third,PS3,2011,M,THQ,2.47,Action,82.0,7.7,0.86,1.04,0.18,0.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saints Row: The Third,X360,2011,M,THQ,2.76,Action,84.0,7.6,1.25,1.14,0.07,0.3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saiyuki: Journey West,PS,1999,E,Tecmo Koei,0.05,Strategy,73.0,7.1,0.03,0.02,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sakura Wars: So Long, My Love",PS2,2005,T,Sega,0.29,Role-Playing,81.0,7.3,0.07,0.05,0.15,0.02,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
